label,text
Culture,"Genocide and Women Teaching about the roles women play in genocidal and postgenocidal societies   US Embassy Announces Armenian Tour of Hip Hop Band Black Alley   Artsakhs Ombudsman calls on UNESCO to take action as Azerbaijan continues distorting Armenian heritage   YSITC students academic article  winner of the international competition   European Film Festival takes place in Yerevan until  May   Ambassador Kvien enjoyed her visit to Geghard Monastery and Garni Temple   US faults Azerbaijan for destroying Armenian religious landmarks in Artsakh   It is proposed to make the administrative penalties of violations of preservation of nature immovable monuments of history and culture and orders of use stricter   Azerbaijan to Restore Armenian Monastery as Albanian   I know Armenia is a country that cares a lot about theater and has a very good audience,"
Culture,"Orphans of Genocide   Franois Mardirossian With Filial and Musical Love to Armenia   Russian church of Lori province to be reconstructed with state funds   It is proposed to apply partial cash rebate of investments in the sphere of film production   Ambassador Kvien enjoyed her visit to the Matenadaran   Chronicles of Aurora Showcased in the Matenadaran    Azerbaijani folksingers against one Armenian Ashugh   Last year renovation works were completed in  schools and  kindergartensZhanna Andreasyan   Special Report on the damages and threats to the Armenian Cultural Heritage as a result ot Armenophobic Policies of Azerbaijan   The third female conductor announced the start of a career,"
Culture,"Emma Melikyan Dancing and Choreographing in Spain   New Childrens Book Series Growing Up Proud Celebrates Armenian Culture and Tradition   Armenian pianists win top prizes at Chopin International Piano Competition in Hartford   Culture is the DNA of your country and is your visa to cross bordersAndrea Wiktorin   Armenia has a lot of competitive advantages not the least of which is its creative and hardworking peopleDominique De Villepin   Andrea Wiktorin congratulated the Mayor of Ijevan on the selection of Ijevan culture strategy for EU financing   Auroras Sunrise based on the Zoryan Institutes Oral History Archives is Cleaning Up in the International Film Festival Circuit   EU awards  to Ijevan to implement cultural strategy   The start of cooperation between Tbilisi and Yerevan opera theaters is given   Georgia is Hard to Imagine without Armenian Rich Culture Newly Appointed Ambassador of Georgia to Alen Simonyan,"
Culture,"Charles Aznavours statue expected to be installed in the center of Yerevans France Square   NAASR to Host Talk on New Translation of Tehlirians Memoir   The Armenian Genocide is the first issue as a historical responsibility Father Khazhak Archbishop Parsamyan   Armenian author shortlisted for European Union Literature Prize   Due to the closure of the Berdzor corridor the writers living in Armenia organized a remote farewell for Vardan Hakobyan   Ambassador Kvien visits Cafesjian Center for the Arts   Armenian church in Vakifli damaged in new Turkey earthquake   Azerbaijani embassies visit all festivals and offer to sponsor   Tahar Rahim is set to play Charles Aznavour in MONSIEUR AZNAVOUR   Our compatriot musicians shining on international platforms value the Armenian stage,"
Culture,"ArtistPainter Marine Zuloyans Works to Go on Exhibit in Seattle   Karin Poghosyan brilliantly introduces Folk Themes at Carnegie Hall   Nikola Aznavour Preparing for the events dedicated to the th anniversary of Charles Aznavour is an exceptionally important direction for us   The Ceramic Museum Showroom will provide a platform for local artists to showcase their talents   Whose fault was it that the concert of the Moscow Nzhdeh dance group was disrupted   Mutafian Delivers History Lesson on Armenian Connection to Jerusalem   The Miracle Worker When consciousness becomes a tool   The power of love never fades   Anoushka Star of Egyptian Music and Film   Arent you ashamed world What do you want from this nation The artist created on the theme of Berdzor Corridor,"
Culture,"New Jerusalem Armenian Quarter Museum ReOpens   Hrair Hawk Khatcherian to Present New Book Artsakh The Photographers Eye   I was deeply saddened to learn about the death of Vakhtang Kikabidze Nikol Pashinyan sent a condolence message   Vakhtang Kikabidze Georgian film actor and pop singer has died at the age of  Photo series video   Ada Aznavour is  years old Video   Russian writers have joined the call to unblock Artsakh   AGBU Supports Independent Armenian Cinema with Global Armenians in Film Series   I am calling on all influential people and organizations in the cultural or other domains of public life around the world Sergey Smbatyan   We Must Save  Armenians of Artsakh  Over  top French celebrities scholars sign calltoaction   Ratification of Agreement to Give Opportunity to Have CrossBorder Cooperation and to Popularise Armenian Culture on European Big Area Artur Martirosyan,"
Culture,"Birth of Vahagn in  Languages   Jivan Avetisyan Wants to Bring Story of Artsakh to the World   Ambassador John Gallagher hosts UK participant in Junior Eurovision Song Contest in Armenia   Celine Dion postpones tour dates as she reveals incurable health condition   Antoine Bordier Armenia Inspired Me to Publish My First Book   Lecture Concert  Exhibition dedicated to Lazar Saryan and Martiros Saryan   Armenian American Museum Announces Phase One Construction Completion   Mercedes  Zaruhi tackles the Soviet Armenian experience with Nora Armani   STARMUS will have a more lasting and quality impact on the fields of science culture and education   Sisak Gabrielyan and Eliso Bolkvadze Sign a Joint Memorandum,"
Culture,"Arman Shirali Nejad and Arad Entezar making an IranianArmenian cooperative performance   Serj Tankian Armenians Are Defending Their Homeland From a Brutal PutinBacked Autocrats Army Why Wont the World Help   Auroras Sunrise the story of forgotten genocide survivor turned silent Hollywood film star and philanthropist has won the th APSA for Best Animated Film   Maestro Konstantin Petrossian named Honored Artist of Armenia   Armenia Honors Charents in Frankfurt   Essa Altounian Pop Star Behind Noahs Ark Musical Takes France by Storm   If Ohan Durian had another statue think of it as not Ohan Durians statue Photos video   Armenia rejoins Creative Europe programme   Nora Armani Honored with Lifetime Achievement Award at Alexandria Film Festival   LA Times Lists Armenian Genocide Film Auroras Sunrise as Top  Mustsee Films at  Animation is FILM Festival,"
Culture,"Video shows destruction of Armenian cultural heritage in Azerioccupied Artsakh territories   The results of the Starmus  science and art festival summerized at Government   A Sound Library for the Ages Zach Asdourian and Anas Gyulbudaghyan of Discotchari   Remembering Aram Bakshian   Concertexhibition dedicated to Lazar Saryan and Martiros Saryan in London   Michael Goorjians Amerikatsi Art Film Wryly Presents Message of Hope   Silent Angel by Antonia Arslan Presented at Prelacy   Nikol Pashinyans congratulatory message to conductor composer Loris Tjeknavorian   The world said nothing they had oil Cher calls for action against Azerbaijan   Eurovision Armenias Rosa Linn releases new video for Snap Video,"
Culture,"Prominent Canadians and Scholars Request Snap Meeting with Prime Minister J Trudeau to Discuss Canadas Action Plan to Address Azerbaijans Acts of Aggression Against Armenia   Eifman Ballet of St Petersburg performed on tour in Yerevan   CYLAND MediaArtLab presents the CYFEST International Media Art Festival   Caucasus Heritage Watch Continues to Monitor Ongoing Destruction of Monuments   Beyond the Theater Curtain Recollections of an Icon   The th Yerevan International Shakespeare Theater Festival is starting   Azerbaijan is waging an intense cultural war against usCoordinator of St Hakobavank renovation project    countries will Spin The Magic at th Junior Eurovision Song Contest   ARTsakh Arts and Cultural Foundation to present theatrical release of Jivan Avetisyans Gate to Heaven   The intentional destruction of cultural heritage sites by Azerbaijan is a challenge not only to Armenia but to the whole of mankind,"
Culture,"Ian Gillan draws attention to constant bulling of Armenia by neighbors   Starmus Festival Board condemns Azerbaijans unprovoked and unjustifiable attack on Armenia   Caucasus Heritage Watch Report Shows NearTotal Erasure of Armenian Heritage Sites   Armenia is a tiny country lacking any oil or gas or substantial wealth an island of Christianity and democracy surrounded on all sides by despotic dictatorships  Brian May on Azerbaijani aggression   Without being immodest we have a lot to be proud of in our country Stone Age samples shoes and cutters are displayed   After all any madness ends one day Andrey Makarevich   Armenia Rocks  Brian May shares impressions   Such a great combination of Armenian and British talent on the stage of Starmus VI Armenia Ambassador Gallagher   Appeal to the Armenian community Filmmakers R Gudiguian V Toranian and actor S Abkarian  to help Armenia   The Mother Cathedral has been thoroughly renovated from the foundations to the cross of the dome Reverend Mushegh,"
